20110920,al.SHFE,al1112.SHFE,-130
20111021,al.SHFE,al1201.SHFE,-85
20111118,al.SHFE,al1202.SHFE,40
20111207,al.SHFE,al1203.SHFE,-40
20111208,al.SHFE,al1202.SHFE,35
20111212,al.SHFE,al1203.SHFE,15
20120106,al.SHFE,al1204.SHFE,0
20120111,al.SHFE,al1203.SHFE,-5
20120113,al.SHFE,al1204.SHFE,60
20120131,al.SHFE,al1205.SHFE,70
20120201,al.SHFE,al1204.SHFE,-85
20120206,al.SHFE,al1205.SHFE,110
20120307,al.SHFE,al1206.SHFE,105
20120309,al.SHFE,al1205.SHFE,-100
20120312,al.SHFE,al1206.SHFE,115
20120313,al.SHFE,al1205.SHFE,-105
20120314,al.SHFE,al1206.SHFE,100
20120405,al.SHFE,al1207.SHFE,75
20120425,al.SHFE,al1208.SHFE,5
20120516,al.SHFE,al1209.SHFE,-20
20120518,al.SHFE,al1208.SHFE,0
20120521,al.SHFE,al1209.SHFE,-25
20120604,al.SHFE,al1206.SHFE,0
20120605,al.SHFE,al1209.SHFE,30
20120608,al.SHFE,al1210.SHFE,5
20120611,al.SHFE,al1209.SHFE,10
20120613,al.SHFE,al1210.SHFE,10
20120723,al.SHFE,al1211.SHFE,-30
20120817,al.SHFE,al1212.SHFE,15
20120925,al.SHFE,al1211.SHFE,-25
20120926,al.SHFE,al1301.SHFE,70
20120928,al.SHFE,al1212.SHFE,-55
20121008,al.SHFE,al1301.SHFE,35
20121105,al.SHFE,al1302.SHFE,-10
20121113,al.SHFE,al1301.SHFE,-45
20121114,al.SHFE,al1302.SHFE,40
20121129,al.SHFE,al1301.SHFE,-70
20121130,al.SHFE,al1302.SHFE,50
20121203,al.SHFE,al1303.SHFE,60
20121204,al.SHFE,al1302.SHFE,-120
20121205,al.SHFE,al1303.SHFE,85
20130109,al.SHFE,al1304.SHFE,90
20130111,al.SHFE,al1303.SHFE,-100
20130118,al.SHFE,al1304.SHFE,60
20130130,al.SHFE,al1305.SHFE,85
20130225,al.SHFE,al1306.SHFE,85
20130328,al.SHFE,al1307.SHFE,60
20130416,al.SHFE,al1308.SHFE,-50
20130417,al.SHFE,al1307.SHFE,-55
20130418,al.SHFE,al1308.SHFE,-50
20130517,al.SHFE,al1309.SHFE,60
20130521,al.SHFE,al1308.SHFE,-10
20130524,al.SHFE,al1309.SHFE,-5
20130613,al.SHFE,al1310.SHFE,60
20130719,al.SHFE,al1311.SHFE,20
20130723,al.SHFE,al1310.SHFE,25
20130724,al.SHFE,al1311.SHFE,0
20130725,al.SHFE,al1310.SHFE,-25
20130726,al.SHFE,al1311.SHFE,-40
20130730,al.SHFE,al1310.SHFE,25
20130731,al.SHFE,al1311.SHFE,5
20130812,al.SHFE,al1310.SHFE,0
20130814,al.SHFE,al1311.SHFE,-10
20130820,al.SHFE,al1312.SHFE,15
20130918,al.SHFE,al1401.SHFE,0
20130924,al.SHFE,al1312.SHFE,50
20131008,al.SHFE,al1401.SHFE,-75
20131120,al.SHFE,al1402.SHFE,-20
20131121,al.SHFE,al1403.SHFE,-10
20131122,al.SHFE,al1402.SHFE,30
20131220,al.SHFE,al1403.SHFE,-35
20131231,al.SHFE,al1404.SHFE,-45
20140102,al.SHFE,al1403.SHFE,45
20140103,al.SHFE,al1404.SHFE,-20
20140107,al.SHFE,al1403.SHFE,15
20140108,al.SHFE,al1404.SHFE,-25
20140117,al.SHFE,al1403.SHFE,-35
20140121,al.SHFE,al1404.SHFE,35
20140128,al.SHFE,al1405.SHFE,20
20140129,al.SHFE,al1404.SHFE,-45
20140220,al.SHFE,al1405.SHFE,55
20140225,al.SHFE,al1404.SHFE,-55
20140226,al.SHFE,al1405.SHFE,50
20140310,al.SHFE,al1406.SHFE,50
20140417,al.SHFE,al1407.SHFE,70
20140422,al.SHFE,al1406.SHFE,-50
20140423,al.SHFE,al1407.SHFE,40
20140523,al.SHFE,al1408.SHFE,40
20140626,al.SHFE,al1409.SHFE,80
20140716,al.SHFE,al1412.SHFE,80
20140717,al.SHFE,al1409.SHFE,-75
20140725,al.SHFE,al1410.SHFE,20
20140901,al.SHFE,al1411.SHFE,25
20140930,al.SHFE,al1412.SHFE,-5
20141023,al.SHFE,al1501.SHFE,70
20141201,al.SHFE,al1502.SHFE,55
20141218,al.SHFE,al1503.SHFE,75
20150126,al.SHFE,al1504.SHFE,55
20150128,al.SHFE,al1503.SHFE,-70
20150129,al.SHFE,al1504.SHFE,65
20150227,al.SHFE,al1505.SHFE,40
20150320,al.SHFE,al1506.SHFE,-5
20150421,al.SHFE,al1507.SHFE,30
20150521,al.SHFE,al1508.SHFE,50
20150525,al.SHFE,al1507.SHFE,-55
20150527,al.SHFE,al1508.SHFE,40
20150623,al.SHFE,al1509.SHFE,50
20150722,al.SHFE,al1510.SHFE,25
20150831,al.SHFE,al1511.SHFE,-5
20150923,al.SHFE,al1512.SHFE,20
20151021,al.SHFE,al1601.SHFE,10
20151201,al.SHFE,al1602.SHFE,-110
20151225,al.SHFE,al1603.SHFE,-45
20160201,al.SHFE,al1604.SHFE,30
20160301,al.SHFE,al1605.SHFE,45
20080110,au.SHFE,au0806.SHFE,0
20080423,au.SHFE,au0812.SHFE,0.169999999999987
20080424,au.SHFE,au0806.SHFE,1.19999999999999
20080425,au.SHFE,au0812.SHFE,-0.629999999999995
20081028,au.SHFE,au0906.SHFE,0.840000000000003
20081112,au.SHFE,au0812.SHFE,4.77000000000001
20081113,au.SHFE,au0906.SHFE,-7
20090415,au.SHFE,au0912.SHFE,-0.300000000000011
20091012,au.SHFE,au1006.SHFE,1.38
20100409,au.SHFE,au1012.SHFE,0.780000000000001
20101022,au.SHFE,au1106.SHFE,2.06
20110414,au.SHFE,au1112.SHFE,1.5
20111026,au.SHFE,au1206.SHFE,1.44999999999999
20120410,au.SHFE,au1212.SHFE,0.0400000000000205
20120604,au.SHFE,au1206.SHFE,0
20120605,au.SHFE,au1212.SHFE,2.27999999999997
20121101,au.SHFE,au1306.SHFE,2.82999999999998
20130423,au.SHFE,au1312.SHFE,2.69
20131119,au.SHFE,au1406.SHFE,0.75
20140512,au.SHFE,au1412.SHFE,0.800000000000011
20140716,au.SHFE,au1408.SHFE,-3.44999999999999
20140717,au.SHFE,au1412.SHFE,0.800000000000011
20141107,au.SHFE,au1506.SHFE,0.949999999999989
20150512,au.SHFE,au1512.SHFE,3.09999999999999
20150513,au.SHFE,au1506.SHFE,-3.10000000000002
20150514,au.SHFE,au1512.SHFE,3.80000000000001
20150522,au.SHFE,au1506.SHFE,0
20150525,au.SHFE,au1512.SHFE,3.40000000000001
20151116,au.SHFE,au1606.SHFE,1.90000000000001
20060104,b.DCE,b0609.DCE,0
20060801,b.DCE,b0701.DCE,53
20060802,b.DCE,b0609.DCE,-169
20060821,b.DCE,b0707.DCE,152
20060822,b.DCE,b0609.DCE,-138
20060823,b.DCE,b0705.DCE,130
20060824,b.DCE,b0611.DCE,-18
20060825,b.DCE,b0609.DCE,-64
20060829,b.DCE,b0703.DCE,80
20060830,b.DCE,b0609.DCE,-85
20060831,b.DCE,b0701.DCE,77
20060904,b.DCE,b0611.DCE,25
20060906,b.DCE,b0703.DCE,-7
20060907,b.DCE,b0707.DCE,11
20060912,b.DCE,b0611.DCE,-85
20060913,b.DCE,b0701.DCE,54
20060922,b.DCE,b0705.DCE,57
20060925,b.DCE,b0707.DCE,-52
20060926,b.DCE,b0701.DCE,39
20060928,b.DCE,b0703.DCE,32
20060929,b.DCE,b0705.DCE,3
20061012,b.DCE,b0709.DCE,35
20061016,b.DCE,b0707.DCE,-80
20061017,b.DCE,b0709.DCE,50
20061018,b.DCE,b0701.DCE,-175
20061020,b.DCE,b0705.DCE,123
20061023,b.DCE,b0701.DCE,-42
20061026,b.DCE,b0705.DCE,110
20061106,b.DCE,b0701.DCE,-216
20061107,b.DCE,b0705.DCE,230
20061110,b.DCE,b0703.DCE,-245
20061113,b.DCE,b0705.DCE,170
20061123,b.DCE,b0703.DCE,-256
20061124,b.DCE,b0705.DCE,407
20061201,b.DCE,b0701.DCE,-187
20061205,b.DCE,b0705.DCE,42
20061207,b.DCE,b0711.DCE,222
20061208,b.DCE,b0705.DCE,-150
20061213,b.DCE,b0701.DCE,60
20061214,b.DCE,b0705.DCE,100
20061219,b.DCE,b0707.DCE,-9
20061220,b.DCE,b0705.DCE,-22
20061222,b.DCE,b0703.DCE,-272
20061225,b.DCE,b0705.DCE,159
20070105,b.DCE,b0709.DCE,-120
20070108,b.DCE,b0705.DCE,-5
20070115,b.DCE,b0709.DCE,-127
20070116,b.DCE,b0705.DCE,28
20070123,b.DCE,b0711.DCE,91
20070124,b.DCE,b0705.DCE,-133
20070129,b.DCE,b0707.DCE,35
20070201,b.DCE,b0709.DCE,-232
20070202,b.DCE,b0705.DCE,42
20070205,b.DCE,b0801.DCE,-199
20070206,b.DCE,b0709.DCE,-41
20070213,b.DCE,b0711.DCE,-21
20070214,b.DCE,b0709.DCE,6
20070215,b.DCE,b0705.DCE,-168
20070216,b.DCE,b0703.DCE,-150
20070226,b.DCE,b0709.DCE,231
20070305,b.DCE,b0705.DCE,-157
20070306,b.DCE,b0709.DCE,230
20070312,b.DCE,b0801.DCE,23
20070314,b.DCE,b0709.DCE,-57
20070319,b.DCE,b0801.DCE,-13
20070322,b.DCE,b0709.DCE,-55
20070323,b.DCE,b0707.DCE,-16
20070326,b.DCE,b0711.DCE,-52
20070327,b.DCE,b0709.DCE,136
20070406,b.DCE,b0801.DCE,147
20070410,b.DCE,b0709.DCE,-20
20070420,b.DCE,b0707.DCE,25
20070423,b.DCE,b0709.DCE,58
20070424,b.DCE,b0801.DCE,-20
20070425,b.DCE,b0709.DCE,-41
20070427,b.DCE,b0711.DCE,-59
20070430,b.DCE,b0803.DCE,-29
20070510,b.DCE,b0707.DCE,15
20070511,b.DCE,b0709.DCE,67
20070514,b.DCE,b0707.DCE,25
20070515,b.DCE,b0709.DCE,228
20070523,b.DCE,b0801.DCE,-15
20070524,b.DCE,b0803.DCE,-219
20070525,b.DCE,b0709.DCE,-58
20070528,b.DCE,b0801.DCE,166
20070530,b.DCE,b0709.DCE,-100
20070531,b.DCE,b0801.DCE,15
20070605,b.DCE,b0803.DCE,-59
20070606,b.DCE,b0801.DCE,72
20070619,b.DCE,b0803.DCE,149
20070620,b.DCE,b0801.DCE,-91
20070621,b.DCE,b0803.DCE,59
20070625,b.DCE,b0711.DCE,-270
20070626,b.DCE,b0801.DCE,12
20070703,b.DCE,b0805.DCE,-19
20070704,b.DCE,b0709.DCE,-163
20070705,b.DCE,b0711.DCE,-90
20070706,b.DCE,b0801.DCE,71
20070717,b.DCE,b0711.DCE,-160
20070718,b.DCE,b0801.DCE,110
20070719,b.DCE,b0711.DCE,87
20070720,b.DCE,b0803.DCE,211
20070723,b.DCE,b0801.DCE,-150
20070724,b.DCE,b0711.DCE,1
20070726,b.DCE,b0803.DCE,36
20070727,b.DCE,b0711.DCE,-149
20070730,b.DCE,b0801.DCE,78
20070802,b.DCE,b0711.DCE,-154
20070806,b.DCE,b0805.DCE,39
20070810,b.DCE,b0711.DCE,-44
20070813,b.DCE,b0805.DCE,102
20070815,b.DCE,b0801.DCE,-20
20070816,b.DCE,b0805.DCE,39
20071025,b.DCE,b0809.DCE,28
20071026,b.DCE,b0805.DCE,-30
20071105,b.DCE,b0809.DCE,65
20071106,b.DCE,b0807.DCE,21
20071107,b.DCE,b0805.DCE,140
20071108,b.DCE,b0809.DCE,-6
20071113,b.DCE,b0805.DCE,57
20071120,b.DCE,b0807.DCE,-300
20071121,b.DCE,b0809.DCE,-80
20071127,b.DCE,b0805.DCE,10
20071128,b.DCE,b0809.DCE,-60
20071205,b.DCE,b0805.DCE,123
20071206,b.DCE,b0809.DCE,-106
20080403,b.DCE,b0901.DCE,-780
20080407,b.DCE,b0809.DCE,631
20080416,b.DCE,b0901.DCE,-920
20080417,b.DCE,b0809.DCE,805
20080423,b.DCE,b0901.DCE,-800
20080505,b.DCE,b0809.DCE,1041
20080506,b.DCE,b0901.DCE,-924
20080509,b.DCE,b0809.DCE,856
20080515,b.DCE,b0901.DCE,-914
20080616,b.DCE,b0809.DCE,575
20080617,b.DCE,b0901.DCE,-453
20080702,b.DCE,b0903.DCE,53
20080703,b.DCE,b0901.DCE,61
20080828,b.DCE,b0905.DCE,-180
20080829,b.DCE,b0901.DCE,135
20080903,b.DCE,b0905.DCE,-182
20080904,b.DCE,b0901.DCE,96
20080911,b.DCE,b0905.DCE,-145
20080912,b.DCE,b0901.DCE,20
20080916,b.DCE,b0811.DCE,-80
20080917,b.DCE,b0901.DCE,50
20081007,b.DCE,b0811.DCE,24
20081008,b.DCE,b0901.DCE,-122
20081009,b.DCE,b0903.DCE,-191
20081010,b.DCE,b0811.DCE,221
20081013,b.DCE,b0905.DCE,-468
20081014,b.DCE,b0901.DCE,66
20081015,b.DCE,b0905.DCE,-110
20081021,b.DCE,b0901.DCE,111
20081022,b.DCE,b0905.DCE,-50
20081027,b.DCE,b0901.DCE,334
20081028,b.DCE,b0905.DCE,-210
20081202,b.DCE,b0903.DCE,341
20081203,b.DCE,b0905.DCE,-317
20081226,b.DCE,b0911.DCE,-145
20081229,b.DCE,b0905.DCE,238
20090109,b.DCE,b0909.DCE,-70
20090112,b.DCE,b0905.DCE,25
20090113,b.DCE,b0909.DCE,-131
20090313,b.DCE,b0905.DCE,165
20090316,b.DCE,b0909.DCE,-149
20090408,b.DCE,b1001.DCE,-210
20090409,b.DCE,b0909.DCE,209
20090415,b.DCE,b1001.DCE,-158
20090421,b.DCE,b0909.DCE,102
20090428,b.DCE,b1001.DCE,-84
20090504,b.DCE,b0909.DCE,118
20090514,b.DCE,b1003.DCE,-131
20090520,b.DCE,b1001.DCE,-5
20090616,b.DCE,b0909.DCE,52
20090617,b.DCE,b1001.DCE,-120
20090625,b.DCE,b1005.DCE,-61
20090626,b.DCE,b1001.DCE,93
20090703,b.DCE,b0911.DCE,-93
20090707,b.DCE,b0909.DCE,-3
20090708,b.DCE,b1005.DCE,-40
20090709,b.DCE,b1001.DCE,72
20090713,b.DCE,b0909.DCE,89
20090715,b.DCE,b1001.DCE,-42
20090721,b.DCE,b0909.DCE,28
20090722,b.DCE,b1005.DCE,-119
20090724,b.DCE,b1001.DCE,-83
20090727,b.DCE,b1005.DCE,27
20090827,b.DCE,b1003.DCE,-75
20090828,b.DCE,b1005.DCE,60
20090901,b.DCE,b1001.DCE,156
20090902,b.DCE,b1005.DCE,-63
20091012,b.DCE,b1007.DCE,77
20091014,b.DCE,b1005.DCE,-1
20091015,b.DCE,b1003.DCE,58
20091019,b.DCE,b1005.DCE,-87
20091026,b.DCE,b1009.DCE,104
20091027,b.DCE,b1005.DCE,30
20091102,b.DCE,b1009.DCE,-95
20091103,b.DCE,b1001.DCE,122
20091104,b.DCE,b1009.DCE,-166
20091105,b.DCE,b1005.DCE,75
20091106,b.DCE,b1009.DCE,-51
20091109,b.DCE,b1005.DCE,-14
20091112,b.DCE,b1009.DCE,18
20091113,b.DCE,b1005.DCE,-1
20091116,b.DCE,b1009.DCE,42
20091214,b.DCE,b1005.DCE,80
20091216,b.DCE,b1009.DCE,-132
20091224,b.DCE,b1003.DCE,152
20091228,b.DCE,b1009.DCE,-226
20100129,b.DCE,b1005.DCE,333
20100201,b.DCE,b1009.DCE,-272
20100203,b.DCE,b1101.DCE,-30
20100204,b.DCE,b1009.DCE,31
20100222,b.DCE,b1101.DCE,-65
20100224,b.DCE,b1009.DCE,97
20100310,b.DCE,b1007.DCE,232
20100311,b.DCE,b1009.DCE,-176
20100324,b.DCE,b1101.DCE,-17
20100325,b.DCE,b1009.DCE,184
20100402,b.DCE,b1103.DCE,34
20100406,b.DCE,b1009.DCE,14
20100407,b.DCE,b1101.DCE,-36
20100408,b.DCE,b1009.DCE,88
20100413,b.DCE,b1101.DCE,10
20100414,b.DCE,b1009.DCE,19
20100419,b.DCE,b1101.DCE,8
20100420,b.DCE,b1009.DCE,-19
20100422,b.DCE,b1101.DCE,65
20100428,b.DCE,b1011.DCE,-31
20100429,b.DCE,b1009.DCE,43
20100430,b.DCE,b1101.DCE,11
20100504,b.DCE,b1009.DCE,-85
20100505,b.DCE,b1101.DCE,78
20100506,b.DCE,b1009.DCE,-116
20100512,b.DCE,b1101.DCE,135
20100513,b.DCE,b1007.DCE,-81
20100514,b.DCE,b1009.DCE,-1
20100517,b.DCE,b1101.DCE,102
20100525,b.DCE,b1007.DCE,-122
20100527,b.DCE,b1101.DCE,73
20100528,b.DCE,b1009.DCE,-108
20100601,b.DCE,b1101.DCE,-67
20100603,b.DCE,b1009.DCE,44
20100604,b.DCE,b1101.DCE,-60
20100607,b.DCE,b1011.DCE,45
20100608,b.DCE,b1101.DCE,-5
20100609,b.DCE,b1105.DCE,47
20100610,b.DCE,b1007.DCE,235
20100611,b.DCE,b1101.DCE,-136
20100618,b.DCE,b1007.DCE,106
20100622,b.DCE,b1009.DCE,-90
20100623,b.DCE,b1011.DCE,-46
20100625,b.DCE,b1009.DCE,-13
20100629,b.DCE,b1101.DCE,-5
20100702,b.DCE,b1103.DCE,-35
20100705,b.DCE,b1101.DCE,-24
20100713,b.DCE,b1105.DCE,7
20100714,b.DCE,b1101.DCE,14
20100719,b.DCE,b1105.DCE,45
20100720,b.DCE,b1101.DCE,-7
20100726,b.DCE,b1105.DCE,60
20100727,b.DCE,b1101.DCE,27
20100729,b.DCE,b1009.DCE,18
20100730,b.DCE,b1105.DCE,33
20100806,b.DCE,b1101.DCE,32
20100809,b.DCE,b1105.DCE,-14
20100825,b.DCE,b1107.DCE,0
20100826,b.DCE,b1105.DCE,-15
20100906,b.DCE,b1011.DCE,-30
20100907,b.DCE,b1105.DCE,39
20100910,b.DCE,b1101.DCE,0
20100913,b.DCE,b1011.DCE,-14
20100914,b.DCE,b1105.DCE,-9
20100917,b.DCE,b1101.DCE,150
20100921,b.DCE,b1105.DCE,-10
20100929,b.DCE,b1101.DCE,-4
20100930,b.DCE,b1105.DCE,-15
20101011,b.DCE,b1109.DCE,40
20101012,b.DCE,b1105.DCE,-55
20101014,b.DCE,b1101.DCE,-59
20101015,b.DCE,b1109.DCE,69
20101018,b.DCE,b1105.DCE,-40
20101021,b.DCE,b1101.DCE,9
20101022,b.DCE,b1105.DCE,-10
20101027,b.DCE,b1109.DCE,90
20101029,b.DCE,b1105.DCE,-35
20101101,b.DCE,b1109.DCE,107
20101102,b.DCE,b1105.DCE,-20
20101103,b.DCE,b1109.DCE,105
20101105,b.DCE,b1105.DCE,-2
20101108,b.DCE,b1109.DCE,-54
20101109,b.DCE,b1105.DCE,-72
20101110,b.DCE,b1109.DCE,75
20110127,b.DCE,b1105.DCE,-90
20110128,b.DCE,b1111.DCE,-44
20110131,b.DCE,b1109.DCE,26
20110210,b.DCE,b1201.DCE,4
20110221,b.DCE,b1109.DCE,-50
20110222,b.DCE,b1201.DCE,100
20110301,b.DCE,b1109.DCE,-114
20110302,b.DCE,b1201.DCE,44
20110308,b.DCE,b1109.DCE,30
20110309,b.DCE,b1107.DCE,273
20110310,b.DCE,b1201.DCE,-29
